-237.716564,-207.701594
-237.716564,-300.89570199999997
-264.342904,-300.89570199999997
-264.342904,-335.96358799999996
-240.584016,-335.96358799999996
-240.584016,-336.44397
-228.70457199999998,-336.44397
-228.70457199999998,-336.924352
-216.415492,-336.924352
-216.415492,-337.40473399999996
-210.270952,-337.40473399999996
-210.270952,-352.29657599999996
-205.76495599999998,-352.29657599999996
